,CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
9337,27352,NULL,Douglas,NULL,Subram,NULL,P.O. Box 8070,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0196,Partial College,Manual,M,S,0,0,0,0,33756
9338,23684,NULL,Jasmine,M,Rodriguez,NULL,2803 E. Cypress Rd.,NULL,Grossmont,California,United States,91941,147-555-0187,Bachelors,Management,F,S,1,1,0,1,103502
9339,28849,NULL,Garrett,NULL,Murphy,NULL,9186 West Boyd Rd.,NULL,Spokane,Washington,United States,99202,344-555-0111,Bachelors,Skilled Manual,M,S,0,1,0,0,56507
9340,20672,NULL,Fernando,NULL,Ross,NULL,4002 Fawn Glen Circle,NULL,Concord,California,United States,94519,816-555-0117,Graduate Degree,Professional,M,S,1,2,0,0,133836
9341,16366,NULL,Isabelle,K,Henderson,NULL,5799 Abbey Court,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,112-555-0156,Partial College,Skilled Manual,F,M,1,1,0,2,52251
9342,16947,NULL,Savannah,K,Stewart,NULL,7357 Scramble Road,NULL,Santa Cruz,California,United States,95062,924-555-0117,Bachelors,Skilled Manual,F,M,0,2,0,1,58140
9343,28795,NULL,Jesse,NULL,Allen,NULL,7886 Fairfield Avenue,NULL,Newport Beach,California,United States,92625,634-555-0114,Partial College,Management,M,S,1,2,0,0,111136
9344,21146,NULL,Robert,L,Taylor,NULL,8823 Fine Drive,NULL,Spokane,Washington,United States,99202,633-555-0188,Partial College,Manual,M,M,1,1,0,2,28722
9345,15196,NULL,Isaiah,O,Reed,NULL,8702 Orchard View Ave,NULL,Daly City,California,United States,94015,529-555-0140,Bachelors,Clerical,M,S,0,2,0,0,87641
9346,26690,NULL,Alexia,NULL,Bennett,NULL,6992 Ponderosa Drive,NULL,Burbank,California,United States,91502,396-555-0181,Bachelors,Professional,F,M,1,2,2,2,127437
9347,14634,NULL,Amber,NULL,Baker,NULL,3814 Harvard Drive,NULL,W. Linn,Oregon,United States,97068,100-555-0138,Partial College,Clerical,F,M,1,1,0,1,84166
9348,14234,NULL,Gina,NULL,Romero,NULL,6058 Hill Street,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0151,High School,Clerical,F,S,0,0,0,0,85772
9349,11257,NULL,Jacqueline,NULL,Powell,NULL,4076 Northwood Dr,NULL,Newport Beach,California,United States,92625,796-555-0111,Graduate Degree,Skilled Manual,F,S,1,2,0,1,52240
9350,25143,NULL,Destiny,A,Henderson,NULL,"12, rue des Berges",NULL,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0158,Partial College,Clerical,F,S,0,3,0,0,78628
9351,19257,NULL,Dana,NULL,Jiménez,NULL,Kalkweg 4455,NULL,Münster,Saarland,Germany,48001,1 (11) 500 555-0154,Partial College,Clerical,F,M,1,1,0,2,84179
9352,12884,NULL,Megan,A,Williams,NULL,7348 Quail Court,NULL,Woodland Hills,California,United States,91364,124-555-0124,Graduate Degree,Professional,F,S,1,0,0,0,127334
9353,22021,NULL,Ethan,C,White,NULL,3361 Greenhills Circle,NULL,Renton,Washington,United States,98055,182-555-0138,Partial High School,Skilled Manual,M,S,0,1,0,0,61886
9354,25661,NULL,Manuel,O,Sai,NULL,"16, place de la Concorde",NULL,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0178,Bachelors,Management,M,M,1,2,1,2,105044
9355,23552,NULL,Caleb,NULL,Russell,NULL,1301 Northstar Drive,NULL,Oak Bay,British Columbia,Canada,V8P,230-555-0124,High School,Skilled Manual,M,S,0,0,0,0,57853
9356,15807,Mr.,Scot,NULL,Schulte,NULL,5473 Olive Hill,NULL,Matraville,New South Wales,Australia,2036,910-555-0100,Partial College,Skilled Manual,M,S,0,1,0,0,62491
9357,25050,NULL,Darryl,S,Chen,NULL,617 LindenTree Dr,NULL,Coronado,California,United States,92118,325-555-0127,Partial College,Skilled Manual,M,S,0,0,0,0,55389
9358,12155,NULL,Gabriella,NULL,Lopez,NULL,6096 Fraga Court,NULL,Yakima,Washington,United States,98901,108-555-0196,Partial College,Manual,F,S,0,1,0,0,33168
9359,23648,NULL,Karla,NULL,Chander,NULL,8206 H Street,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0189,Bachelors,Clerical,F,S,0,1,0,0,86003
9360,25992,NULL,Stephanie,NULL,Flores,NULL,1807 Trafalgar Circle,NULL,Victoria,British Columbia,Canada,V8V,583-555-0119,Partial College,Clerical,F,M,1,2,1,2,80260
9361,19174,NULL,Katelyn,L,Howard,NULL,"10, place de Fontenoy",NULL,Roubaix,Nord,France,59100,1 (11) 500 555-0169,High School,Skilled Manual,F,S,0,1,0,0,52286
9362,18109,NULL,Samuel,NULL,Campbell,NULL,3864 Roanoke Dr.,NULL,La Jolla,California,United States,92806,737-555-0139,Partial College,Clerical,M,S,1,2,0,0,79608
9363,28824,NULL,Brandon,D,Gonzales,NULL,6793 Almond Street,NULL,Redmond,Washington,United States,98052,426-555-0124,Graduate Degree,Clerical,M,S,0,1,0,0,85007
9364,20323,NULL,Justin,A,Coleman,NULL,1358 Palmer Rd,NULL,Redmond,Washington,United States,98052,172-555-0163,Partial College,Skilled Manual,M,S,0,2,0,0,61568
9365,26752,NULL,Henry,NULL,Perez,NULL,2555 Via Rosa,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0113,Partial College,Skilled Manual,M,M,1,0,1,2,56605
9366,12811,NULL,Marc,NULL,Serrano,NULL,Auf den Kuhlen Straße 4666,NULL,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0117,Partial College,Skilled Manual,M,S,0,2,0,0,58738
9367,28403,NULL,Jaclyn,C,Sharma,NULL,6171 Kinross Drive,NULL,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0194,Bachelors,Professional,F,M,1,1,0,1,138124
9368,26436,NULL,Briana,NULL,Carlson,NULL,2668 Trailview Circle,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0136,Partial College,Skilled Manual,F,S,0,1,0,0,59945
9369,20728,NULL,Cedric,J,Chande,NULL,"70, rue de l´Esplanade",NULL,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0147,Partial College,Management,M,S,0,3,0,0,108310
9370,18869,NULL,Ashley,J,Flores,NULL,289 D Bel Air Drive,NULL,National City,California,United States,91950,666-555-0149,Partial College,Manual,F,M,1,0,0,2,31920
9371,24988,NULL,Kayla,E,Diaz,NULL,2013 Fitzuren,NULL,Santa Cruz,California,United States,95062,403-555-0172,Partial College,Clerical,F,M,1,1,1,2,84395
9372,22011,NULL,Richard,L,Patterson,NULL,5165 Wintergreen Court,NULL,Redmond,Washington,United States,98052,294-555-0180,High School,Skilled Manual,M,S,0,2,0,0,58722
9373,12465,NULL,Cassandra,P,Patel,NULL,8374 Vista Del Diablo,NULL,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0134,Partial College,Skilled Manual,F,M,1,1,1,1,59813
9374,21870,NULL,Jenny,NULL,Raji,NULL,8325 Newcastle Rd,NULL,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0125,Partial High School,Skilled Manual,F,M,1,1,0,2,52082
9375,27813,NULL,Roy,NULL,Vance,NULL,Nonnendamm 22,NULL,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0179,High School,Skilled Manual,M,S,0,1,0,0,62050
9376,26953,NULL,Roy,C,Rubio,NULL,"28, rue Montcalm",NULL,Roubaix,Nord,France,59100,1 (11) 500 555-0118,Bachelors,Manual,M,M,0,0,1,2,28821
9377,11407,NULL,Mario,NULL,She,NULL,Conesweg 720,NULL,Münster,Saarland,Germany,48001,1 (11) 500 555-0156,Partial College,Clerical,M,M,1,2,1,2,78168
9378,22049,NULL,Allen,J,Patel,NULL,7971 Rolling Green Circle,NULL,Berkeley,California,United States,94704,411-555-0121,Graduate Degree,Professional,M,S,1,0,0,0,130725
9379,15256,NULL,Dalton,R,Ramirez,NULL,820 Dobrich Circle,NULL,Coronado,California,United States,92118,277-555-0124,High School,Skilled Manual,M,S,0,1,0,0,54541
9380,19752,NULL,Ebony,NULL,Madan,NULL,7773 Hillcrest,NULL,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0189,High School,Skilled Manual,F,M,1,1,1,2,58931
9381,20322,NULL,Rachel,NULL,Wood,NULL,4877 Zona Rosa,NULL,Marysville,Washington,United States,98270,462-555-0195,Partial College,Skilled Manual,F,S,0,1,0,0,56161
9382,26164,NULL,Krista,NULL,Vazquez,NULL,2396 Mink Court,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0168,Partial College,Management,F,M,1,2,1,2,109515
9383,24446,NULL,Brianna,NULL,Robinson,NULL,8994 Mt. Hamilton Dr.,NULL,Berkeley,California,United States,94704,432-555-0196,Partial College,Skilled Manual,F,M,1,1,0,2,62000
9384,14511,NULL,Danielle,NULL,Rogers,NULL,4369 Change Circle,NULL,Issaquah,Washington,United States,98027,147-555-0143,Bachelors,Clerical,F,M,1,2,2,2,80007
9385,15674,NULL,Tommy,A,Raheem,NULL,Zeiter Weg 9963,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0114,Bachelors,Skilled Manual,M,S,0,1,0,0,57249
9386,17823,NULL,Ramon,NULL,Gao,NULL,"6, route de Marseille",NULL,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0118,Partial College,Clerical,M,M,1,0,1,1,85446
9387,15471,NULL,Destiny,D,White,NULL,9428 Veronica Ct.,NULL,Palo Alto,California,United States,94303,791-555-0152,Bachelors,Professional,F,S,1,1,0,0,129577
9388,24297,NULL,Victoria,C,Cox,NULL,1654 Bonari Court,NULL,Imperial Beach,California,United States,91932,772-555-0197,Partial College,Skilled Manual,F,M,0,1,0,0,55621
9389,24843,NULL,Bryant,NULL,Subram,NULL,Zollstr 62,NULL,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0119,Partial College,Manual,M,M,1,0,0,1,35985
9390,26082,NULL,Christian,S,Johnson,NULL,4180 Frisbie Court,NULL,Lemon Grove,California,United States,91945,930-555-0142,Bachelors,Manual,M,S,0,1,0,0,35101
9391,11675,NULL,Devin,J,Martinez,NULL,5571 Crawford,NULL,Everett,Washington,United States,98201,594-555-0155,Graduate Degree,Clerical,M,S,0,1,0,0,80016
9392,25550,NULL,Krista,J,Munoz,NULL,Am Karlshof 888,Einkaufsabteilung,Duesseldorf,Hessen,Germany,40434,1 (11) 500 555-0174,Partial College,Management,F,M,1,2,1,2,106217
9393,13008,NULL,Alberto,J,Muñoz,NULL,1962 Race Road,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0148,Bachelors,Skilled Manual,M,M,1,2,0,1,55024
9394,27944,NULL,Dalton,NULL,Bell,NULL,Königsteiner Straße 109,NULL,Kassel,Hessen,Germany,34117,1 (11) 500 555-0173,Partial High School,Manual,M,S,0,0,0,0,34109
9395,18399,NULL,Sara,D,Torres,NULL,7740 LaCrosse Ave,NULL,Concord,California,United States,94519,793-555-0141,Partial College,Management,F,S,1,3,0,0,112206
9396,28035,NULL,Gabriella,C,Green,NULL,7874 Santa Barbara Rd.,NULL,Newton,British Columbia,Canada,V2M1N7,612-555-0141,High School,Skilled Manual,F,M,1,2,0,2,51963
9397,27298,NULL,Jennifer,L,Coleman,NULL,7902 Bates Court,NULL,Haney,British Columbia,Canada,V2W 1W2,236-555-0137,Graduate Degree,Clerical,F,S,0,1,0,0,87360
9398,15566,NULL,Aaron,NULL,Foster,NULL,4461 Centennial Way,NULL,Newton,British Columbia,Canada,V2M1P1,477-555-0181,Graduate Degree,Professional,M,M,1,3,1,2,131076
9399,17189,NULL,Clarence,NULL,Goel,NULL,Kappellweg 673,NULL,Berlin,Hessen,Germany,14129,1 (11) 500 555-0128,Partial College,Manual,M,M,1,1,1,1,29576
9400,19012,NULL,Oscar,C,Bryant,NULL,3802 Glenmount Dr.,NULL,Spring Valley,California,United States,91977,930-555-0134,Bachelors,Manual,M,M,1,0,0,2,30804
9401,14738,NULL,Ethan,NULL,Garcia,NULL,6183 Pinecrest Rd.,NULL,Grossmont,California,United States,91941,185-555-0117,Partial College,Clerical,M,M,1,1,0,2,82941
9402,16769,NULL,Tyler,J,Walker,NULL,1077 Pheasant Drive,NULL,Downey,California,United States,90241,843-555-0171,Graduate Degree,Clerical,M,M,1,3,1,2,87887
9403,26016,NULL,Fernando,NULL,King,NULL,942 Brook Street,NULL,Berkeley,California,United States,94704,507-555-0114,Bachelors,Skilled Manual,M,S,0,2,0,0,59811
9404,23787,NULL,Adrian,P,Ward,NULL,3243 Juniper Dr.,NULL,Berkeley,California,United States,94704,731-555-0128,High School,Manual,M,S,0,0,0,0,33866
9405,27885,NULL,Marvin,J,Torres,NULL,438 Mt. Etna,NULL,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0111,Graduate Degree,Management,M,M,1,1,2,2,105578
9406,18574,NULL,Kaitlyn,L,Taylor,NULL,4215 Greenhills Circle,NULL,Los Angeles,California,United States,90012,798-555-0110,Graduate Degree,Professional,F,M,1,3,1,2,130305
9407,27542,NULL,Jessica,M,Rivera,NULL,1329 San Jose,NULL,Everett,Washington,United States,98201,732-555-0142,Bachelors,Skilled Manual,F,M,1,2,1,1,58426
9408,28418,NULL,Kelli,C,Zhu,NULL,"52, rue Mazagran",NULL,Paris,Seine (Paris),France,75017,1 (11) 500 555-0188,Bachelors,Skilled Manual,F,M,1,1,1,2,55985
9409,14459,NULL,Cody,C,Gray,NULL,6415 Mayda Way,NULL,Vancouver,British Columbia,Canada,V7L 4J4,430-555-0114,Partial College,Clerical,M,S,1,3,0,0,82946
9410,28408,NULL,Tasha,A,Lal,NULL,8251 Vista Del Sol,NULL,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0158,High School,Manual,F,S,0,1,0,0,32616
9411,22001,NULL,Gregory,J,Chander,NULL,5844 Miguel Drive,NULL,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0153,Partial College,Skilled Manual,M,S,1,1,0,0,58593
9412,29438,NULL,Terrance,G,Fernandez,NULL,Residenz Straße 944,Verkaufsabteilung,Bonn,Hamburg,Germany,53131,1 (11) 500 555-0133,Graduate Degree,Professional,M,M,1,1,0,2,138358
9413,14430,NULL,Sydney,NULL,Jones,NULL,1787 Acardia Pl.,NULL,Seattle,Washington,United States,98104,174-555-0143,Partial College,Management,F,M,1,1,1,1,103727
9414,25731,NULL,Colleen,A,Tang,NULL,3350 Northridge Road,NULL,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0165,Partial College,Skilled Manual,F,S,0,1,0,0,55092
9415,18752,NULL,Samantha,NULL,Walker,NULL,8241 Seawind Dr.,NULL,Newport Beach,California,United States,92625,171-555-0197,High School,Skilled Manual,F,S,0,1,0,0,54538
9416,28858,NULL,Aidan,E,Hughes,NULL,7335 Oak Creek Ct.,NULL,Mill Valley,California,United States,94941,810-555-0179,Bachelors,Management,M,S,1,1,0,0,110993
9417,18780,NULL,Evan,K,Carter,NULL,419 River Ash Court,NULL,Novato,California,United States,94947,697-555-0113,Partial College,Manual,M,S,0,1,0,0,36273
9418,12072,NULL,Tristan,NULL,Ross,NULL,5862 Crivello Ave.,NULL,Lakewood,California,United States,90712,805-555-0133,Bachelors,Professional,M,M,1,2,2,2,131056
9419,15155,NULL,Jamie,NULL,Harrison,NULL,7046 Slow Creek Road,NULL,Colma,California,United States,94014,200-555-0168,Graduate Degree,Management,F,M,1,1,2,2,104997
9420,14056,NULL,Nelson,M,Sanz,NULL,7219 Canyon Way,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0161,Partial College,Management,M,M,1,2,0,2,105177
9421,28800,NULL,Mason,A,Sanchez,NULL,1028 Royal Oak Rd.,NULL,Burlingame,California,United States,94010,171-555-0123,Partial College,Skilled Manual,M,S,0,0,0,0,58330
9422,15917,NULL,Emily,M,White,NULL,8781 Valley Crest Drive,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,619-555-0125,Partial College,Skilled Manual,F,M,1,1,0,2,60199
9423,19917,NULL,Jenny,A,Chander,NULL,6177 Ana Mile,NULL,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0142,Bachelors,Skilled Manual,F,M,1,2,0,2,51848
9424,12279,NULL,Mathew,NULL,Suarez,NULL,"119, quai Paul Doumer",NULL,Paris,Seine (Paris),France,75017,1 (11) 500 555-0117,Bachelors,Skilled Manual,M,M,0,2,0,1,56306
9425,19274,NULL,Karen,E,Yang,NULL,Galeriestr 123,NULL,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0199,Partial College,Manual,F,M,1,1,1,2,25718
9426,16145,NULL,Sydney,NULL,Anderson,NULL,38 First Ave.,NULL,Puyallup,Washington,United States,98371,203-555-0113,Graduate Degree,Clerical,F,S,1,0,0,0,77892
9427,21531,NULL,Kari,C,Vance,NULL,"33, place de la République",NULL,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0146,Bachelors,Skilled Manual,F,M,1,1,1,2,53201
9428,24020,NULL,Francisco,M,Raman,NULL,7179 Montana,NULL,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0178,Partial College,Skilled Manual,M,S,0,0,0,0,52244
9429,25795,NULL,Marie,M,Gomez,NULL,Welt Platz 4,NULL,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0184,Partial College,Clerical,F,S,1,0,0,0,81991
9430,20670,NULL,Julia,A,Cox,NULL,1362 Geary Road,NULL,Victoria,British Columbia,Canada,V8V,647-555-0111,Graduate Degree,Clerical,F,M,1,3,1,1,83032
9431,11850,NULL,Brooke,C,Ramirez,NULL,8004 Water Street,NULL,Novato,California,United States,94947,729-555-0139,Bachelors,Management,F,S,1,1,0,0,106366
9432,20369,NULL,Trevor,J,Barnes,NULL,8969 Royal Links Ct.,NULL,Corvallis,Oregon,United States,97330,543-555-0173,Partial High School,Manual,M,S,0,0,0,0,27987
9433,11565,NULL,Erik,S,Diaz,NULL,4408 Trinity Ave.,NULL,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0157,High School,Skilled Manual,M,S,0,2,0,0,56597
9434,19348,NULL,Ebony,NULL,Raman,NULL,2685 Keith Court,NULL,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0157,Bachelors,Skilled Manual,F,M,1,2,0,2,57575
9435,18658,NULL,Dalton,NULL,Turner,NULL,530 Northridge Drive,NULL,Spokane,Washington,United States,99202,125-555-0153,High School,Skilled Manual,M,M,1,1,1,2,57906
9436,25600,NULL,Derek,NULL,Anand,NULL,"1680, boulevard du Montparnasse",NULL,Paris,Seine (Paris),France,75009,1 (11) 500 555-0130,Bachelors,Management,M,M,1,2,1,2,108148
9437,11227,NULL,Marshall,D,Chavez,NULL,9022 Estudillo Street,NULL,Colma,California,United States,94014,712-555-0116,Partial College,Manual,M,S,1,0,0,0,27973
9438,25749,NULL,Ashlee,R,Moyer,NULL,"1510, rue des Berges",NULL,Croix,Nord,France,59170,1 (11) 500 555-0153,Bachelors,Manual,F,M,0,0,1,1,29233
9439,28036,NULL,Jonathan,NULL,Gonzales,NULL,7502 Elwood Drive,NULL,Sooke,British Columbia,Canada,V0,419-555-0193,High School,Manual,M,S,1,0,0,0,26549
9440,22780,NULL,Jennifer,NULL,Rogers,NULL,4023 Glen Court,NULL,Long Beach,California,United States,90802,113-555-0147,Partial College,Clerical,F,M,1,3,1,1,84105
9441,24185,NULL,Tara,NULL,She,NULL,Attaché de Presse,NULL,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0115,High School,Skilled Manual,F,S,0,1,0,0,59405
9442,18457,NULL,Olivia,E,White,NULL,5206 Damascus Loop,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0193,Partial College,Manual,F,M,1,1,1,2,36556
9443,13251,NULL,Raymond,T,Malhotra,NULL,1208 Dos Encinas,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0116,Partial College,Skilled Manual,M,M,1,0,1,2,62072
9444,23542,NULL,Justin,NULL,Martin,NULL,4428 Maureen Circle,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0111,Partial College,Skilled Manual,M,S,0,2,0,0,56298
9445,23875,NULL,Sean,NULL,Green,NULL,9029 Mt. Trinity Court,NULL,Tacoma,Washington,United States,98403,480-555-0114,Bachelors,Management,M,M,1,0,1,1,111303
9446,11119,NULL,Evan,V,James,NULL,4157 Sierra Ridge,NULL,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0187,Partial College,Skilled Manual,M,S,1,1,1,1,56886
9447,25563,NULL,Natasha,NULL,Serrano,NULL,7892 Mitchelleanjen Ln.,NULL,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0152,Bachelors,Management,F,S,0,2,0,0,108715
9448,25862,NULL,Jared,NULL,Bell,NULL,4066 St. Germain Lane,NULL,Coronado,California,United States,92118,149-555-0130,Partial High School,Manual,M,M,1,1,0,2,34430
9449,16843,NULL,Jimmy,NULL,Ramos,NULL,9817 Cook Street,NULL,Concord,California,United States,94519,256-555-0148,Graduate Degree,Manual,M,S,0,0,0,0,30553
9450,17369,NULL,Ethan,NULL,Brown,NULL,9099 Second Ave.,NULL,Lincoln Acres,California,United States,91950,163-555-0130,Partial College,Manual,M,S,0,1,0,0,32712
9451,17728,NULL,Maria,N,Perry,NULL,9697 Sunshine,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0112,Partial College,Manual,F,S,0,0,0,0,29739
9452,28695,NULL,Mario,NULL,Raji,NULL,4231 Spar Court,NULL,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0178,Graduate Degree,Professional,M,M,1,2,0,0,136633
9453,16783,NULL,Grace,R,Barnes,NULL,213 Valencia Place,NULL,Tacoma,Washington,United States,98403,464-555-0157,Bachelors,Professional,F,M,1,2,2,2,128834
9454,22761,NULL,Eduardo,W,Price,NULL,9830 Santa Ana Dr.,NULL,Renton,Washington,United States,98055,737-555-0178,Partial College,Management,M,S,1,2,0,0,111623
9455,28492,NULL,Bethany,NULL,Tang,NULL,"5, rue Malar",NULL,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0186,Graduate Degree,Manual,F,M,1,0,0,2,33122
9456,19417,NULL,Alexis,NULL,Foster,NULL,Brunnenstr 4422,NULL,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0110,Bachelors,Clerical,F,M,1,2,2,2,86409
9457,24668,NULL,Katrina,B,Xu,NULL,1509 American Beauty Dr.,NULL,Coronado,California,United States,92118,424-555-0118,Partial College,Manual,F,M,1,0,0,2,34764
9458,26100,NULL,James,Garner,Ptaszynski,NULL,7345 Kenwal Rd.,NULL,Shawnee,British Columbia,Canada,V8Z 4N5,127-555-0194,Partial College,Clerical,F,S,1,0,0,1,81028
9459,16327,NULL,Darren,NULL,Diaz,NULL,Kampstr 6246,NULL,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0120,Partial High School,Skilled Manual,M,S,0,1,0,0,57816
9460,16240,NULL,Madeline,NULL,Green,NULL,8555 Napa Court,NULL,Burbank,California,United States,91502,747-555-0146,Graduate Degree,Professional,F,S,1,2,0,0,127398
9461,23959,NULL,Amber,NULL,Parker,NULL,Platz des Landtags 433,NULL,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0198,Partial College,Skilled Manual,F,S,0,0,0,0,54258
9462,14123,NULL,Erick,E,Mehta,NULL,2338 Mozden Lane,Unit B,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0198,Partial College,Clerical,M,M,0,2,0,0,83430
9463,19474,NULL,Jenny,L,Luo,NULL,"12, place de la Concorde",NULL,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0196,Bachelors,Skilled Manual,F,S,0,1,0,0,60569
9464,27970,NULL,Willie,M,Andersen,NULL,8000 Kiska Court,NULL,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0150,Bachelors,Clerical,M,M,0,2,0,0,77703
9465,13613,NULL,Derek,E,Jai,NULL,460 Carzino Ct,NULL,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0129,Bachelors,Clerical,M,M,0,2,0,0,85815
9466,23233,NULL,Bradley,NULL,Sharma,NULL,Am Gallberg 987,NULL,München,Hessen,Germany,80074,1 (11) 500 555-0172,Partial College,Clerical,M,S,0,0,0,0,81625
9467,26035,NULL,Shannon,NULL,Vazquez,NULL,8129 Golden Rain,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0110,Bachelors,Skilled Manual,M,S,0,1,0,0,58797
9468,22797,NULL,Leonard,S,She,NULL,Am Gallberg 22,NULL,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0172,Partial College,Clerical,M,M,1,1,0,1,76807
9469,12402,NULL,Albert,NULL,Moreno,NULL,3941 Teakwood Dr,NULL,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0171,Partial College,Clerical,M,S,0,3,0,0,79702
9470,14305,NULL,Brendan,L,Shen,NULL,8396 Vista Way,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0162,Bachelors,Professional,M,M,1,2,0,0,130128
9471,24761,NULL,Lawrence,NULL,Rubio,NULL,7441 Clayton Rd,NULL,Chula Vista,California,United States,91910,774-555-0140,Partial College,Clerical,M,S,1,3,0,0,78784
9472,23099,NULL,Kristi,D,Suarez,NULL,7900 Poncho St.,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0156,High School,Skilled Manual,F,S,1,1,0,0,60552
9473,28928,NULL,Margaret,NULL,Wu,NULL,6559 Via Rerrari,NULL,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0182,Bachelors,Management,F,S,0,1,0,0,112293
9474,17351,NULL,Terrence,N,Sharma,NULL,5842 Standing Grove Dr.,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0182,Bachelors,Clerical,M,M,1,1,2,2,83195
9475,17763,NULL,Jacquelyn,M,Martin,NULL,4689 Deerwood Court,#512,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0177,Partial College,Management,F,S,0,3,0,0,110399
9476,24237,NULL,Chloe,NULL,Henderson,NULL,6165 Silverwood Drive,NULL,Kirkland,Washington,United States,98033,903-555-0123,Partial College,Clerical,F,S,0,2,0,0,77784
9477,22994,NULL,Chloe,NULL,Allen,NULL,5966 Krueger Dr.,NULL,Olympia,Washington,United States,98501,210-555-0153,Bachelors,Skilled Manual,F,M,0,1,0,1,61581
9478,20786,NULL,Marcus,NULL,Perez,NULL,3092 Gabriela,NULL,Glendale,California,United States,91203,947-555-0166,Graduate Degree,Skilled Manual,M,M,0,2,0,1,52075
9479,14509,NULL,Bridget,L,Deng,NULL,5967 Greystone Dr.,NULL,Beaverton,Oregon,United States,97005,907-555-0197,Partial College,Clerical,F,S,0,2,0,0,80947
9480,26037,NULL,Erik,L,Dominguez,NULL,637 Lindsey Court,NULL,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0177,Partial High School,Manual,M,S,0,0,0,0,34817
9481,11102,NULL,Julia,L,Nelson,NULL,2196 Coat Ct.,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0124,Bachelors,Management,F,S,1,0,0,0,101932
9482,18662,NULL,Kyle,NULL,Sharma,NULL,9503 Clark Creek Lane,NULL,Daly City,California,United States,94015,365-555-0137,High School,Manual,M,M,1,0,0,1,25849
