CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,AgeInMonths,AgeInYears,BirthYear,BirthMonth,BikeBuyer,AvgMonthSpend
21275,"",Abigail,"",Cox,"",8158 Pheasant Court,NULL,Novato,California,United States,94947,255-555-0148,11/26/1999 12:00:00 AM,Partial College,Skilled Manual,F,M,0,1,0,0,53601,3/6/2017 12:00:00 AM,208,17,1999,11,0,48.81
25278,"",Brianna,B,Butler,"",7861 Yosemite Dr.,NULL,Downey,California,United States,90241,597-555-0147,12/21/1996 12:00:00 AM,Partial College,Clerical,F,M,0,3,0,0,80255,3/6/2017 12:00:00 AM,243,20,1996,12,1,50.73
28462,"",Kendra,"",Serrano,"","2, avenue des Laurentides",NULL,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0190,3/22/1977 12:00:00 AM,Partial College,Management,F,M,1,2,1,2,106822,3/6/2017 12:00:00 AM,480,40,1977,3,1,53.52
13083,"",Jordyn,"",Butler,"",3838 Sanford St,NULL,Walla Walla,Washington,United States,99362,685-555-0165,2/26/1993 12:00:00 AM,Partial College,Management,F,S,0,2,0,0,105725,3/6/2017 12:00:00 AM,289,24,1993,2,0,51.34
21427,"",Kelly,"",Foster,"",920 Broadway,NULL,Port Orchard,Washington,United States,98366,847-555-0163,8/3/1976 12:00:00 AM,Partial College,Skilled Manual,F,M,1,1,1,1,58772,3/6/2017 12:00:00 AM,487,40,1976,8,1,48.8
18113,"",Abigail,"",Simmons,"",5190 Jacqueline Way,NULL,Torrance,California,United States,90505,419-555-0131,2/27/1971 12:00:00 AM,Partial College,Skilled Manual,F,M,1,1,1,1,52633,3/6/2017 12:00:00 AM,553,46,1971,2,1,49.99
17858,"",Dalton,C,Barnes,"",8887 Entrada Circle,NULL,Oak Bay,British Columbia,Canada,V8P,219-555-0162,11/13/1981 12:00:00 AM,High School,Skilled Manual,M,M,1,0,2,2,54886,3/6/2017 12:00:00 AM,424,35,1981,11,1,49.19
17000,"",Miranda,M,Henderson,"",39 Mt. Etna Drive,NULL,Chula Vista,California,United States,91910,796-555-0155,7/3/1983 12:00:00 AM,Bachelors,Skilled Manual,F,S,0,1,0,0,53056,3/6/2017 12:00:00 AM,404,33,1983,7,0,47.47
18466,"",Joy,A,Gutierrez,"",6396 Market Place,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0128,3/12/1973 12:00:00 AM,Partial College,Clerical,F,M,1,3,2,2,86688,3/6/2017 12:00:00 AM,528,44,1973,3,1,51.29
21843,"",Erica,F,He,"",Buergermeister-ulrich-str 433,NULL,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0133,10/3/1966 12:00:00 AM,Bachelors,Management,F,S,1,0,1,1,104339,3/6/2017 12:00:00 AM,605,50,1966,10,1,54.41
29366,"",Dominic,"",Patel,"",7334 Sterling Hill,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0163,7/11/1987 12:00:00 AM,Bachelors,Professional,M,S,1,1,0,0,134122,3/6/2017 12:00:00 AM,356,29,1987,7,1,54.25
14487,"",Seth,"",Hall,"",1330 Guadalupe Dr.,NULL,San Carlos,California,United States,94070,886-555-0139,10/6/1974 12:00:00 AM,Partial High School,Skilled Manual,M,M,1,1,0,2,52692,3/6/2017 12:00:00 AM,509,42,1974,10,0,50.93
24765,"",Morgan,A,Alexander,"",8568 San Vincente Drive,NULL,Seattle,Washington,United States,98104,867-555-0192,2/26/1993 12:00:00 AM,Graduate Degree,Management,F,S,0,3,0,0,108627,3/6/2017 12:00:00 AM,289,24,1993,2,0,54.57
15441,"",Christy,L,Zeng,"",608 Jeanne Circle,NULL,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0116,2/17/1986 12:00:00 AM,Graduate Degree,Professional,F,M,1,2,0,0,131014,3/6/2017 12:00:00 AM,373,31,1986,2,1,52.35
21431,"",Preston,"",Kapoor,"",3788 Gordon Ct.,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,298-555-0129,4/19/1985 12:00:00 AM,Bachelors,Management,M,S,1,3,0,0,111487,3/6/2017 12:00:00 AM,383,31,1985,4,0,57.27
17376,"",Jaclyn,G,She,"",9961 Tice,NULL,Burien,Washington,United States,98168,676-555-0165,11/11/1998 12:00:00 AM,Partial College,Management,F,S,0,1,0,0,105341,3/6/2017 12:00:00 AM,220,18,1998,11,0,54.66
27114,"",Alexander,"",Thompson,"",1710 Boyd Road,NULL,Colma,California,United States,94014,899-555-0135,11/11/1986 12:00:00 AM,Graduate Degree,Professional,M,M,1,1,0,2,135249,3/6/2017 12:00:00 AM,364,30,1986,11,0,54.75
11941,"",Adam,L,Roberts,"",626 Redlands Way,NULL,Woodburn,Oregon,United States,97071,868-555-0122,11/26/1996 12:00:00 AM,Partial College,Skilled Manual,M,S,0,1,0,0,61884,3/6/2017 12:00:00 AM,244,20,1996,11,1,51.95
26746,"",Amber,"",Adams,"",9720 Morning Glory Dr.,NULL,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0116,2/4/1981 12:00:00 AM,Partial College,Skilled Manual,F,S,0,0,0,0,57116,3/6/2017 12:00:00 AM,433,36,1981,2,1,52.3
24302,"",Cesar,J,Kapoor,"",6387 Scenic Avenue,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0118,1/28/1977 12:00:00 AM,High School,Clerical,M,M,1,0,0,1,80492,3/6/2017 12:00:00 AM,482,40,1977,1,1,56.92
25930,"",Ethan,L,Harris,"",8782 Jamie Way.,NULL,Lynnwood,Washington,United States,98036,353-555-0161,7/10/1997 12:00:00 AM,Partial College,Manual,M,S,0,0,0,0,34959,3/6/2017 12:00:00 AM,236,19,1997,7,1,49.04
28357,"",Danielle,"",Howard,"",3529 Sweetwater Drive,NULL,Oak Bay,British Columbia,Canada,V8P,666-555-0153,2/10/1985 12:00:00 AM,Bachelors,Manual,F,S,0,1,0,0,29384,3/6/2017 12:00:00 AM,385,32,1985,2,0,47.86
16009,"",Matthew,L,Martinez,"",6954 Garcia Ranch Road,NULL,Vancouver,British Columbia,Canada,V7L 4J4,657-555-0138,9/15/1959 12:00:00 AM,Graduate Degree,Professional,M,S,1,3,1,1,133279,3/6/2017 12:00:00 AM,690,57,1959,9,1,55.16
28527,"",Dwayne,D,Rubio,"",9592 Adelia Court,NULL,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0188,6/21/1988 12:00:00 AM,High School,Clerical,M,S,0,2,0,0,82508,3/6/2017 12:00:00 AM,345,28,1988,6,0,51.98
18926,"",Alexandre,"",Lobao,"",5448 Near Drive,NULL,Newton,British Columbia,Canada,V2M1P1,609-555-0151,3/28/1996 12:00:00 AM,Partial College,Management,M,M,1,2,0,0,103005,3/6/2017 12:00:00 AM,252,21,1996,3,1,50.87
29042,"",Edward,"",Jackson,"",7353 Algiers Drive,NULL,Langford,British Columbia,Canada,V9,183-555-0137,2/2/1988 12:00:00 AM,Bachelors,Management,M,M,1,3,0,0,112566,3/6/2017 12:00:00 AM,349,29,1988,2,1,51.41
11892,"",Julio,M,Ortega,"",1681 Via Estrella,NULL,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0180,10/8/1989 12:00:00 AM,Graduate Degree,Professional,M,M,1,1,1,2,131374,3/6/2017 12:00:00 AM,329,27,1989,10,1,54.96
22787,"",Andrea,L,Sanchez,"",1941 Pinecrest Court,#611,Woodland Hills,California,United States,91364,422-555-0197,3/11/1972 12:00:00 AM,Partial High School,Skilled Manual,F,M,1,0,0,2,52564,3/6/2017 12:00:00 AM,540,45,1972,3,0,48.34
22760,"",Hunter,B,Chen,"",5736 Monument Blvd,NULL,Olympia,Washington,United States,98501,564-555-0137,10/4/1968 12:00:00 AM,Partial College,Clerical,M,M,1,1,0,2,81267,3/6/2017 12:00:00 AM,581,48,1968,10,1,58.55
24306,"",Molly,W,Chandra,"",250 Geary Ct.,NULL,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,4/8/1979 12:00:00 AM,Bachelors,Professional,F,M,1,2,1,2,135058,3/6/2017 12:00:00 AM,455,37,1979,4,1,56.64
18147,"",Katrina,J,Luo,"",6267 Eastgate Lane,NULL,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0197,10/23/1964 12:00:00 AM,Bachelors,Manual,F,M,1,0,1,2,34548,3/6/2017 12:00:00 AM,629,52,1964,10,1,49.75
24360,"",Carolyn,C,Diaz,"",3014 Roanwood Way,NULL,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0125,7/22/1988 12:00:00 AM,Bachelors,Skilled Manual,F,S,0,1,0,0,60654,3/6/2017 12:00:00 AM,344,28,1988,7,0,51.94
12341,"",Katie,P,Kumar,"",1463 Lincoln Dr,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0140,9/9/1996 12:00:00 AM,Bachelors,Manual,F,M,0,0,0,0,33670,3/6/2017 12:00:00 AM,246,20,1996,9,1,45.77
18905,"",Samuel,"",Adams,"",3518 Black Pine Lane,NULL,Marysville,Washington,United States,98270,161-555-0157,10/3/1999 12:00:00 AM,Partial College,Clerical,M,S,0,3,0,0,84075,3/6/2017 12:00:00 AM,209,17,1999,10,1,51.62
18802,"",Mario,T,Shen,"",4951 G Street,NULL,Bremerton,Washington,United States,98312,602-555-0112,10/11/1991 12:00:00 AM,Graduate Degree,Management,M,M,1,2,0,0,105459,3/6/2017 12:00:00 AM,305,25,1991,10,1,50.84
17428,"",Xavier,R,Perez,"",4203 Wildcat Circle,NULL,San Carlos,California,United States,94070,354-555-0181,3/1/1982 12:00:00 AM,Bachelors,Skilled Manual,M,S,0,1,0,0,62517,3/6/2017 12:00:00 AM,420,35,1982,3,1,58.92
16087,"",Micah,"",Chen,"",1343 Granola Dr.,NULL,Berkeley,California,United States,94704,442-555-0172,6/13/1990 12:00:00 AM,Graduate Degree,Skilled Manual,M,S,0,0,0,0,56912,3/6/2017 12:00:00 AM,321,26,1990,6,1,48.77
15655,"",Deanna,"",Gomez,"",Kalkweg 4435,NULL,Essen,Hamburg,Germany,45001,1 (11) 500 555-0124,11/2/1980 12:00:00 AM,Partial College,Clerical,F,M,1,2,0,2,87256,3/6/2017 12:00:00 AM,436,36,1980,11,1,50.38
28922,"",Brent,"",Ye,"",4691 Encinal Place,NULL,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0136,11/13/1995 12:00:00 AM,Bachelors,Clerical,M,M,0,2,0,0,82579,3/6/2017 12:00:00 AM,256,21,1995,11,1,49.66
18534,"",Hunter,"",Collins,"",7407 Spring Water St.,NULL,Seattle,Washington,United States,98104,200-555-0190,11/27/1963 12:00:00 AM,Graduate Degree,Management,M,M,1,3,2,2,112613,3/6/2017 12:00:00 AM,640,53,1963,11,1,51.92
29031,"",Brandon,K,Chen,"",6325 El Pueblo Place,NULL,Bremerton,Washington,United States,98312,321-555-0114,6/10/1972 12:00:00 AM,Partial High School,Manual,M,M,1,1,0,2,32747,3/6/2017 12:00:00 AM,537,44,1972,6,0,49.24
12132,"",Kaitlyn,J,Henderson,"","2222, rue Ste-Honoré",NULL,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0154,11/19/1975 12:00:00 AM,Partial College,Manual,F,M,1,1,1,2,35944,3/6/2017 12:00:00 AM,496,41,1975,11,1,49.24
16382,"",Jennifer,A,Davis,"",8569 W St.,NULL,Tacoma,Washington,United States,98403,318-555-0180,6/3/1978 12:00:00 AM,Graduate Degree,Clerical,F,S,1,2,0,0,77603,3/6/2017 12:00:00 AM,465,38,1978,6,0,53.15
15387,"",Miguel,B,Rodriguez,"",6448 Castle Court,NULL,Chula Vista,California,United States,91910,988-555-0125,2/13/1981 12:00:00 AM,Partial College,Skilled Manual,M,M,1,1,2,2,54670,3/6/2017 12:00:00 AM,433,36,1981,2,1,52.72
24320,"",Joshua,J,White,"",6872 Thornwood Dr.,NULL,Beaverton,Oregon,United States,97005,259-555-0196,8/13/1977 12:00:00 AM,Partial High School,Skilled Manual,M,S,1,0,0,0,60733,3/6/2017 12:00:00 AM,475,39,1977,8,1,56.15
12377,"",Christopher,"",Miller,"",Buergermeister-ulrich-str 39,NULL,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0116,3/14/2000 12:00:00 AM,Partial High School,Manual,M,S,0,0,0,0,26366,3/6/2017 12:00:00 AM,204,17,2000,3,0,47.32
13215,"",Colleen,"",Sharma,"",496 Ashwood Dr,NULL,Carrollton,Texas,United States,75006,761-555-0111,5/1/1966 12:00:00 AM,Bachelors,Skilled Manual,F,M,1,1,1,2,54580,3/6/2017 12:00:00 AM,610,50,1966,5,1,49.59
18763,"",Julie,E,Chander,"",95 Honey Trail Lane,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0156,2/24/1958 12:00:00 AM,Bachelors,Management,F,M,1,2,0,2,111823,3/6/2017 12:00:00 AM,709,59,1958,2,0,51.83
26090,"",Mathew,"",Moreno,"",6695 Treat Blvd.,NULL,Bellflower,California,United States,90706,890-555-0162,10/23/1981 12:00:00 AM,Bachelors,Manual,M,S,0,1,0,0,27657,3/6/2017 12:00:00 AM,425,35,1981,10,0,52.14
28161,"",Jessica,"",Perry,"",1867 Sahara Drive,NULL,Newton,British Columbia,Canada,V2M1P1,435-555-0148,3/14/1982 12:00:00 AM,Bachelors,Management,F,S,1,1,0,0,103183,3/6/2017 12:00:00 AM,420,35,1982,3,0,51.53
25120,"",Heidi,L,Rodriguez,"",7902 Bates Court,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0139,12/12/1989 12:00:00 AM,Graduate Degree,Professional,F,S,1,3,0,0,136858,3/6/2017 12:00:00 AM,327,27,1989,12,1,53.41
23549,"",George,T,Sai,"",4668 East Avenue,NULL,Beverly Hills,California,United States,90210,169-555-0194,7/26/1996 12:00:00 AM,High School,Skilled Manual,M,S,0,2,0,0,54803,3/6/2017 12:00:00 AM,248,20,1996,7,0,50.59
19496,"",Edgar,"",Subram,"",Werftstr 5400,NULL,Frankfurt am Main,Saarland,Germany,60075,1 (11) 500 555-0187,1/9/1999 12:00:00 AM,Partial College,Clerical,M,S,0,2,0,0,85628,3/6/2017 12:00:00 AM,218,18,1999,1,1,54.94
24509,"",Emma,F,Long,"",3967 High Street,NULL,Spokane,Washington,United States,99202,299-555-0163,11/9/1996 12:00:00 AM,High School,Skilled Manual,F,S,0,1,0,0,54640,3/6/2017 12:00:00 AM,244,20,1996,11,0,49.21
18359,"",Alexandria,"",Bryant,"",8817 Cynthia Drive,NULL,Newport Beach,California,United States,92625,142-555-0175,3/12/1999 12:00:00 AM,Partial College,Skilled Manual,F,S,0,1,0,0,61127,3/6/2017 12:00:00 AM,216,18,1999,3,0,52.69
13133,"",Devon,J,Kennedy,"",3518 Benita Way,NULL,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0153,8/19/1979 12:00:00 AM,Bachelors,Professional,M,S,1,2,0,0,128454,3/6/2017 12:00:00 AM,451,37,1979,8,1,59.39
16532,"",Tommy,"",Sharma,"","740, allée des Princes",NULL,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0151,6/24/1981 12:00:00 AM,Partial College,Skilled Manual,M,S,0,1,0,0,51677,3/6/2017 12:00:00 AM,429,35,1981,6,1,51.08
15483,"",Katherine,"",Robinson,"",7294 Kathleen Drive,NULL,San Gabriel,California,United States,91776,351-555-0116,5/8/1991 12:00:00 AM,Graduate Degree,Management,F,M,1,1,1,2,101808,3/6/2017 12:00:00 AM,310,25,1991,5,1,53.62
19478,"",Tasha,R,Goel,"",488 Meadow Glen Way,NULL,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0129,12/25/1986 12:00:00 AM,Graduate Degree,Management,F,M,1,1,0,2,107619,3/6/2017 12:00:00 AM,363,30,1986,12,0,51.13
20978,"",Bruce,D,Srini,"",Parise Straße 15051,NULL,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0183,12/25/1961 12:00:00 AM,Partial College,Clerical,M,M,1,3,1,2,78640,3/6/2017 12:00:00 AM,663,55,1961,12,1,51.21
12709,"",Ian,W,Rodriguez,"",7744 Lacorso Drive,NULL,San Carlos,California,United States,94070,631-555-0178,1/14/1961 12:00:00 AM,Bachelors,Skilled Manual,M,M,1,2,1,2,59682,3/6/2017 12:00:00 AM,674,56,1961,1,1,50.37
23553,"",Jasmine,A,Anderson,"",5153 Hackamore Lane,NULL,Shawnee,British Columbia,Canada,V8Z 4N5,693-555-0191,3/25/1996 12:00:00 AM,High School,Manual,F,M,0,1,0,0,26300,3/6/2017 12:00:00 AM,252,21,1996,3,0,45.91
22168,"",Erica,J,Wang,"",5648 Roland Ct.,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0132,5/2/1969 12:00:00 AM,Partial College,Clerical,F,M,1,3,1,2,77883,3/6/2017 12:00:00 AM,574,47,1969,5,1,52.55
23683,"",Dana,J,Alonso,"",7034 Longbrood Way,NULL,Bellflower,California,United States,90706,164-555-0178,5/2/1962 12:00:00 AM,Bachelors,Management,F,M,1,0,0,3,107195,3/6/2017 12:00:00 AM,658,54,1962,5,1,50.97
23087,"",Clifford,"",Martinez,"",7725 Camel Pl.,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0157,12/8/1968 12:00:00 AM,Partial High School,Manual,M,M,1,1,2,2,32776,3/6/2017 12:00:00 AM,579,48,1968,12,0,51.04
17807,"",Philip,J,Sanz,"",2668 E. 79th Street,NULL,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0185,6/12/1984 12:00:00 AM,High School,Skilled Manual,M,S,0,0,0,0,60703,3/6/2017 12:00:00 AM,393,32,1984,6,0,54.33
20111,"",Brittney,E,Zhu,"",7906 Clayburn Road,NULL,Burbank,California,United States,91502,976-555-0116,9/20/1978 12:00:00 AM,Partial College,Manual,F,M,1,0,1,1,35657,3/6/2017 12:00:00 AM,462,38,1978,9,1,49.4
28915,"",Johnny,"",Yuan,"","18, boulevard d´Albi",NULL,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0145,5/27/1969 12:00:00 AM,High School,Skilled Manual,M,S,1,1,0,0,57762,3/6/2017 12:00:00 AM,574,47,1969,5,0,62.2
23280,"",Hannah,A,Alexander,"",8240 Leonard Dr.,NULL,Oregon City,Oregon,United States,97045,511-555-0157,11/9/1977 12:00:00 AM,High School,Skilled Manual,F,M,1,1,0,2,52458,3/6/2017 12:00:00 AM,472,39,1977,11,0,48.25
18213,"",Sheena,J,Raji,"",6071 Mi Casa Court,NULL,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0111,3/20/1991 12:00:00 AM,High School,Manual,F,S,0,0,0,0,26242,3/6/2017 12:00:00 AM,312,26,1991,3,0,50.07
20426,"",Johnathan,D,Perez,"",6211 Piedmont Dr,NULL,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0120,10/4/1972 12:00:00 AM,High School,Skilled Manual,M,M,1,1,0,2,52444,3/6/2017 12:00:00 AM,533,44,1972,10,1,54.19
13825,"",Kelvin,E,Ma,"","50, rue Royale",NULL,Lille,Nord,France,59000,1 (11) 500 555-0194,11/13/1997 12:00:00 AM,Partial College,Skilled Manual,M,S,0,1,0,0,57626,3/6/2017 12:00:00 AM,232,19,1997,11,1,50.03
12181,"",Katelyn,A,Sanders,"",2334 Brandywine Way,NULL,Palo Alto,California,United States,94303,417-555-0163,8/21/1956 12:00:00 AM,Graduate Degree,Management,F,M,1,3,1,2,109825,3/6/2017 12:00:00 AM,727,60,1956,8,1,53.58
21667,"",Crystal,A,Zhang,"",Postfach 99 92 92,NULL,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0133,3/28/1993 12:00:00 AM,Bachelors,Manual,F,M,0,1,0,0,33394,3/6/2017 12:00:00 AM,288,24,1993,3,0,46.24
15898,"",Isaiah,"",Gonzalez,"",4208 Seal Way,NULL,Yakima,Washington,United States,98901,301-555-0163,5/1/1969 12:00:00 AM,Partial College,Clerical,M,M,1,2,1,2,83949,3/6/2017 12:00:00 AM,574,47,1969,5,1,57.21
18673,"",James,M,Green,"",5672 San Jose Ave.,NULL,Beverly Hills,California,United States,90210,550-555-0139,8/25/1978 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,1,0,1,2,58819,3/6/2017 12:00:00 AM,463,38,1978,8,1,53.11
11140,"",Javier,L,Alvarez,"",8935 Etcheverry Dr.,NULL,Burbank,California,United States,91502,763-555-0134,2/11/1997 12:00:00 AM,Partial High School,Skilled Manual,M,S,0,1,0,0,52362,3/6/2017 12:00:00 AM,241,20,1997,2,0,48.54
15873,"",Hailey,W,Richardson,"",8417 Estudello St.,NULL,Grossmont,California,United States,91941,261-555-0118,10/19/1992 12:00:00 AM,Graduate Degree,Clerical,F,M,1,1,0,2,78536,3/6/2017 12:00:00 AM,293,24,1992,10,1,49.71
24089,"",Dustin,"",Yuan,"","68011, rue Malar",NULL,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0192,10/11/1986 12:00:00 AM,Bachelors,Clerical,M,M,1,1,0,2,81019,3/6/2017 12:00:00 AM,365,30,1986,10,1,57.01
14731,"",Seth,A,Brown,"",2168 Reading Drive,NULL,Burlingame,California,United States,94010,177-555-0123,5/25/1973 12:00:00 AM,Bachelors,Management,M,M,1,0,1,2,103492,3/6/2017 12:00:00 AM,526,43,1973,5,1,57
25630,"",Mandy,"",Zeng,"","281, rue de Varenne",NULL,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0118,10/14/1983 12:00:00 AM,Partial High School,Manual,F,M,0,0,1,2,25709,3/6/2017 12:00:00 AM,401,33,1983,10,0,48.12
23078,"",Julio,J,Hernandez,"",6804 Alovera Road,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0148,6/17/1967 12:00:00 AM,Partial High School,Manual,M,M,1,1,2,2,36121,3/6/2017 12:00:00 AM,597,49,1967,6,0,46.9
21457,"",Jamie,"",Serrano,"",3841 Frisbie Ct,NULL,Beverly Hills,California,United States,90210,559-555-0197,9/24/1965 12:00:00 AM,High School,Clerical,M,M,1,1,1,2,84019,3/6/2017 12:00:00 AM,618,51,1965,9,1,52.29
19867,"",Juan,J,Sanchez,"",1084 Meadow Glen Way,NULL,Chula Vista,California,United States,91910,890-555-0159,12/20/1968 12:00:00 AM,Partial College,Manual,M,M,1,0,0,2,26720,3/6/2017 12:00:00 AM,579,48,1968,12,0,46.88
22520,"",Rodney,L,Torres,"",7444 Cherokee Drive,NULL,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0115,7/10/1983 12:00:00 AM,Bachelors,Manual,M,M,0,0,0,1,32877,3/6/2017 12:00:00 AM,404,33,1983,7,0,54.9
29118,"",Noah,E,Griffin,"",5816 Yukon Street,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0128,2/6/1978 12:00:00 AM,Bachelors,Management,M,S,1,3,0,0,105289,3/6/2017 12:00:00 AM,469,39,1978,2,1,61.15
21693,"",Alyssa,C,Ashe,"",6732 Geary,NULL,Berkeley,California,United States,94704,909-555-0168,7/28/1986 12:00:00 AM,Graduate Degree,Management,F,S,1,2,0,0,110399,3/6/2017 12:00:00 AM,368,30,1986,7,1,54.93
17025,"",Ryan,"",Taylor,"",4434 Yosemite Circle,NULL,Haney,British Columbia,Canada,V2W 1W2,156-555-0110,5/2/1987 12:00:00 AM,Partial College,Clerical,M,S,0,2,0,0,84001,3/6/2017 12:00:00 AM,358,29,1987,5,0,54.95
28726,"",Kelli,C,Liang,"",Heideweg 2459,NULL,Kiel,Saarland,Germany,24044,1 (11) 500 555-0156,6/16/2000 12:00:00 AM,Partial High School,Manual,F,S,0,0,0,0,26130,3/6/2017 12:00:00 AM,201,16,2000,6,0,45.32
12342,"",Morgan,L,Young,"",2807 10th Avenue,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0195,3/9/1995 12:00:00 AM,Bachelors,Skilled Manual,F,M,0,0,0,0,51771,3/6/2017 12:00:00 AM,264,22,1995,3,0,47.79
13682,"",Fernando,M,Lopez,"",Königstr 27,NULL,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0110,4/25/1993 12:00:00 AM,High School,Manual,M,S,0,1,0,0,29067,3/6/2017 12:00:00 AM,287,23,1993,4,0,49.08
14154,"",Willie,R,Gao,"","9, avenue des Laurentides",NULL,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0164,10/9/1990 12:00:00 AM,Bachelors,Manual,M,M,0,1,0,2,32685,3/6/2017 12:00:00 AM,317,26,1990,10,0,45.48
11935,"",Jessica,"",Taylor,"",5843 Mountaire Pkwy.,NULL,Lebanon,Oregon,United States,97355,144-555-0123,11/19/1997 12:00:00 AM,Partial College,Manual,F,S,0,1,0,0,31640,3/6/2017 12:00:00 AM,232,19,1997,11,0,49.12
18987,"",Hunter,"",Adams,"",6641 Morgan Territory Rd.,NULL,Portland,Oregon,United States,97205,135-555-0180,2/13/1965 12:00:00 AM,Bachelors,Skilled Manual,M,M,1,1,1,2,53124,3/6/2017 12:00:00 AM,625,52,1965,2,1,49.31
27937,"",Kristine,F,Alvarez,"",Am Gallberg 2345,NULL,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0146,5/22/1965 12:00:00 AM,Partial College,Clerical,F,S,1,0,1,1,80793,3/6/2017 12:00:00 AM,622,51,1965,5,1,53.32
20855,"",Abigail,"",Ross,"","99, route de Marseille",NULL,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0196,3/6/1990 12:00:00 AM,Bachelors,Manual,F,M,0,0,0,2,28567,3/6/2017 12:00:00 AM,324,27,1990,3,0,45.85
11616,"",Casey,"",Nath,"",3728 Chinquapin Ct.,NULL,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0130,3/9/1995 12:00:00 AM,Bachelors,Management,F,M,1,2,0,0,109912,3/6/2017 12:00:00 AM,264,22,1995,3,1,51.91
20407,"",Kristopher,C,Vance,"",4310 Kenston Dr.,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0171,11/24/1968 12:00:00 AM,Partial High School,Skilled Manual,M,M,1,2,0,2,51911,3/6/2017 12:00:00 AM,580,48,1968,11,1,55.9
23607,"",Wayne,"",She,"",4679 Cardinal Dr,NULL,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0184,5/11/1975 12:00:00 AM,Partial College,Manual,M,M,1,1,1,2,36385,3/6/2017 12:00:00 AM,502,41,1975,5,1,50.45
26992,"",Brad,S,Andersen,"",9745 Bonita Ct.,NULL,Watford,England,United Kingdom,WA3,1 (11) 500 555-0123,1/22/1992 12:00:00 AM,High School,Skilled Manual,M,S,0,0,0,0,54354,3/6/2017 12:00:00 AM,302,25,1992,1,0,52.01
29112,"",Edward,S,Powell,"",9797 Cobblestone Ct.,NULL,Bellflower,California,United States,90706,387-555-0144,6/24/1996 12:00:00 AM,Partial College,Clerical,M,S,0,0,0,0,87651,3/6/2017 12:00:00 AM,249,20,1996,6,1,53.78
18586,"",Benjamin,"",Patterson,"",2934 Treat Blvd,NULL,Grossmont,California,United States,91941,178-555-0184,8/22/1989 12:00:00 AM,Graduate Degree,Management,M,S,0,1,0,0,108020,3/6/2017 12:00:00 AM,331,27,1989,8,1,55.12
